ARVIND PORT AND INFRA LTD     ,ARVINDPORT,ST,N,0000030.95,0000029.45,0000030.95,0000029.45,0000030.95,    ,              ,                  ,0000000.00,0000000.00,02-JUL-2026,        ,0000030.95
ARVIND SMARTSPACES LTD        ,ARVSMART  ,EQ,N,0000597.15,0000597.00,0000607.00,0000595.20,0000597.50,    ,              ,                  ,0000000.00,0000000.00,02-JUL-2026,        ,0000595.60
ASAHI INDIA GLASS LIMITED     ,ASAHIINDIA,EQ,N,0000855.05,0000859.00,0000892.95,0000855.25,0000888.85,    ,              ,                  ,0000000.00,0000000.00,02-JUL-2026,        ,0000889.00
ASAHI SONGWON COLOR LTD       ,ASAHISONG ,EQ,N,0000250.90,0000252.15,0000257.75,0000249.95,0000253.15,    ,              ,                  ,0000000.00,0000000.00,02-JUL-2026,        ,0000251.55
ASHAPURA LOGISTICS LTD        ,ASHALOG   ,SM,N,0000051.45,0000051.50,0000051.55,0000050.00,0000050.00,    ,              ,                  ,0000000.00,0000000.00,02-JUL-2026,        ,0000050.00
ASHAPURA MINECHEM LTD         ,ASHAPURMIN,EQ,N,0000640.00,0000644.80,0000666.50,0000644.10,0000663.05,    ,              ,                  ,0000000.00,0000000.00,02-JUL-2026,        ,0000662.35
ASHIANA HOUSING LTD           ,ASHIANA   ,EQ,N,0000396.05,0000392.50,0000392.50,0000381.00,0000384.75,    ,              ,                  ,0000000.00,0000000.00,02-JUL-2026,        ,0000387.90
ASHIKA CREDIT CAPITAL L       ,ASHIKA    ,EQ,N,0000377.45,0000377.00,0000394.40,0000365.90,0000390.25,    ,              ,                  ,0000000.00,0000000.00,02-JUL-2026,        ,0000388.20
ASHIMA LTD                    ,ASHIMASYN ,EQ,N,0000014.92,0000014.92,0000015.20,0000014.81,0000014.86,    ,              ,                  ,0000000.00,0000000.00,02-JUL-2026,        ,0000014.87
ASHOK LEYLAND LTD             ,ASHOKLEY  ,EQ,N,0000162.32,0000164.00,0000165.56,0000162.62,0000164.73,    ,              ,                  ,0000000.00,0000000.00,02-JUL-2026,        ,0000164.39
ASHOKA BUILDCON LTD           ,ASHOKA    ,EQ,N,0000132.11,0000132.53,0000133.20,0000131.80,0000132.37,    ,              ,                  ,0000000.00,0000000.00,02-JUL-2026,        ,0000132.54
ASHOKA METCAST LIMITED        ,ASHOKAMET ,EQ,N,0000015.06,0000015.35,0000015.35,0000015.00,0000015.15,    ,              ,                  ,0000000.00,0000000.00,02-JUL-2026,        ,0000015.21
ASHWINI CONTAINER MOVER L     ,ASHWINI   ,SM,N,0000167.80,0000170.30,0000198.00,0000170.30,0000193.75,    ,              ,                  ,0000000.00,0000000.00,02-JUL-2026,        ,0000192.00
ASIAN ENERGY SERVICES LTD     ,ASIANENE  ,EQ,N,0000350.40,0000347.05,0000352.40,0000343.30,0000347.05,    ,              ,                  ,0000000.00,0000000.00,02-JUL-2026,        ,0000349.00
ASIAN GRANITO IND. LTD.       ,ASIANTILES,EQ,N,0000053.08,0000053.27,0000054.12,0000051.99,0000052.08,    ,              ,                  ,0000000.00,0000000.00,02-JUL-2026,        ,0000051.99
ASIAN HOTELS (EAST) LTD       ,AHLEAST   ,EQ,N,0000144.72,0000147.10,0000147.10,0000144.00,0000144.89,    ,              ,                  ,0000000.00,0000000.00,02-JUL-2026,        ,0000144.10
ASIAN HOTELS (NORTH) LTD      ,ASIANHOTNR,EQ,N,0000289.95,0000296.20,0000297.00,0000285.05,0000286.80,    ,              ,                  ,0000000.00,0000000.00,02-JUL-2026,        ,0000285.05
ASIAN HOTELS (WEST) LTD       ,AHLWEST   ,BE,N,0000588.20,0000558.80,0000615.00,0000558.80,0000582.90,    ,              ,                  ,0000000.00,0000000.00,02-JUL-2026,        ,0000582.90
ASIAN PAINTS LIMITED          ,ASIANPAINT,EQ,N,0002716.40,0002720.00,0002759.90,0002711.00,0002744.50,    ,              ,                  ,0000000.00,0000000.00,02-JUL-2026,        ,0002736.00
ASIAN STAR CO. LTD.           ,ASTAR     ,EQ,N,0000628.00,0000631.00,0000631.00,0000620.00,0000627.30,    ,              ,                  ,0000000.00,0000000.00,02-JUL-2026,        ,0000627.30
ASK AUTOMOTIVE LIMITED        ,ASKAUTOLTD,EQ,N,0000444.75,0000446.95,0000457.40,0000441.55,0000455.45,    ,              ,                  ,0000000.00,0000000.00,02-JUL-2026,        ,0000455.00
ASPINWALL & CO LTD            ,ASPINWALL ,EQ,N,0000255.25,0000249.60,0000258.01,0000249.00,0000252.96,    ,              ,                  ,0000000.00,0000000.00,02-JUL-2026,        ,0000257.95
ASPIRE & INNOVATIVE ADV L     ,ASPIRE    ,SM,N,0000015.00,0000014.50,0000014.50,0000014.25,0000014.25,    ,              ,                  ,0000000.00,0000000.00,02-JUL-2026,        ,0000014.25
ASSO ALCOHOLS & BREW LTD      ,ASALCBR   ,EQ,N,0000871.10,0000871.05,0000880.00,0000852.10,0000875.55,    ,              ,                  ,0000000.00,0000000.00,02-JUL-2026,        ,0000878.00
ASTEC LIFESCIENCES LTD        ,ASTEC     ,EQ,N,0000713.65,0000729.95,0000749.00,0000712.85,0000721.95,    ,              ,                  ,0000000.00,0000000.00,02-JUL-2026,        ,0000719.40
ASTER DM HEALTHCARE LTD.      ,ASTERDM   ,EQ,N,0000776.00,0000776.50,0000797.75,0000776.05,0000790.95,    ,              ,                  ,0000000.00,0000000.00,02-JUL-2026,        ,0000789.00
ASTRA MICROWAVE LTD           ,ASTRAMICRO,EQ,N,0001752.50,0001760.80,0001798.80,0001747.40,0001795.70,    ,              ,                  ,0000000.00,0000000.00,02-JUL-2026,        ,0001794.00
ASTRAL LIMITED                ,ASTRAL    ,EQ,N,0001362.10,0001370.00,0001374.50,0001351.70,0001363.20,    ,              ,                  ,0000000.00,0000000.00,02-JUL-2026,        ,0001366.90
ASTRAZENECA PHARMA IND LT     ,ASTRAZEN  ,EQ,N,0008176.50,0008260.50,0008260.50,0008170.00,0008242.00,    ,              ,                  ,0000000.00,0000000.00,02-JUL-2026,        ,0008249.00
ASTRON PAPER BORD MIL LTD     ,ASTRON    ,BE,N,0000003.89,0000004.00,0000004.00,0000003.81,0000003.95,    ,              ,                  ,0000000.00,0000000.00,02-JUL-2026,        ,0000003.95
ATAL REALTECH LIMITED         ,ATALREAL  ,EQ,N,0000028.35,0000028.48,0000028.85,0000027.88,0000028.11,    ,              ,                  ,0000000.00,0000000.00,02-JUL-2026,        ,0000028.20
ATAM VALVES LIMITED           ,ATAM      ,EQ,N,0000069.10,0000071.00,0000071.20,0000069.12,0000069.90,    ,              ,                  ,0000000.00,0000000.00,02-JUL-2026,        ,0000069.75
ATC ENERGIES SYSTEM LTD       ,ATCENERGY ,ST,G,0000024.50,0000024.05,0000024.80,0000024.05,0000024.80,    ,              ,                  ,0000000.00,0000000.00,02-JUL-2026,        ,0000024.80
ATHER ENERGY LIMITED          ,ATHERENERG,EQ,N,0001130.40,0001135.00,0001154.90,0001121.00,0001143.00,    ,              ,                  ,0000000.00,0000000.00,02-JUL-2026,        ,0001140.00
ATL RE.0.50 PPD UP            ,ATLPP     ,E1,N,0000008.85,0000009.07,0000009.07,0000009.07,0000009.07,    ,              ,                  ,0000000.00,0000000.00,02-JUL-2026,        ,0000009.07
ATLANTA ELECTRICALS LTD       ,ATLANTAELE,EQ,N,0001797.00,0001825.00,0001830.00,0001759.70,0001765.40,    ,              ,                  ,0000000.00,0000000.00,02-JUL-2026,        ,0001763.00
ATLANTAA LIMITED              ,ATLANTAA  ,EQ,N,0000038.75,0000039.00,0000040.00,0000038.30,0000038.86,    ,              ,                  ,0000000.00,0000000.00,02-JUL-2026,        ,0000038.61
ATLAS CYCLE (HARYANA) LTD     ,ATLASCYCLE,EQ,N,0000098.12,0000098.12,0000098.52,0000096.31,0000096.80,    ,              ,                  ,0000000.00,0000000.00,02-JUL-2026,        ,0000096.71
ATMASTCO LIMITED              ,ATMASTCO  ,ST,N,0000169.45,0000170.00,0000170.00,0000164.50,0000166.50,    ,              ,                  ,0000000.00,0000000.00,02-JUL-2026,        ,0000167.35
ATUL AUTO LIMITED             ,ATULAUTO  ,EQ,N,0000491.50,0000495.00,0000505.00,0000490.80,0000494.50,    ,              ,                  ,0000000.00,0000000.00,02-JUL-2026,        ,0000495.00
ATUL LTD                      ,ATUL      ,EQ,N,0006541.00,0006575.00,0006612.50,0006460.00,0006469.50,    ,              ,                  ,0000000.00,0000000.00,02-JUL-2026,        ,0006465.50
AU SMALL FINANCE BANK LTD     ,AUBANK    ,EQ,N,0001051.40,0001051.20,0001066.30,0001047.20,0001057.00,    ,              ,                  ,0000000.00,0000000.00,02-JUL-2026,        ,0001056.00
AURI GROW INDIA LIMITED       ,AURIGROW  ,EQ,N,0000000.28,0000000.29,0000000.29,0000000.27,0000000.27,    ,              ,                  ,0000000.00,0000000.00,02-JUL-2026,        ,0000000.28
AURIONPRO SOLN LTD            ,AURIONPRO ,EQ,N,0000856.55,0000860.00,0000894.75,0000859.70,0000887.60,    ,              ,                  ,0000000.00,0000000.00,02-JUL-2026,        ,0000888.05
AUROBINDO PHARMA LTD          ,AUROPHARMA,EQ,N,0001552.60,0001559.90,0001566.90,0001545.00,0001561.00,    ,              ,                  ,0000000.00,0000000.00,02-JUL-2026,        ,0001563.40
AURUM PROPTECH LIMITED        ,AURUM     ,EQ,N,0000227.71,0000227.94,0000232.90,0000226.00,0000227.83,    ,              ,                  ,0000000.00,0000000.00,02-JUL-2026,        ,0000226.00
AUSOM ENTERPRISE LIMITED      ,AUSOMENT  ,BE,N,0000113.78,0000114.48,0000117.90,0000113.85,0000115.35,    ,              ,                  ,0000000.00,0000000.00,02-JUL-2026,        ,0000115.36
AUSTRALIAN PREM SOLAR I L     ,APS       ,SM,N,0000298.00,0000298.00,0000306.95,0000297.05,0000298.00,    ,              ,                  ,0000000.00,0000000.00,02-JUL-2026,        ,0000297.60
AUTHUM INVEST & INFRA LTD     ,AIIL      ,EQ,N,0000513.95,0000514.95,0000529.80,0000510.00,0000523.00,    ,              ,                  ,0000000.00,0000000.00,02-JUL-2026,        ,0000525.00
AUTOLINE INDUSTRIES LTD       ,AUTOIND   ,BE,N,0000083.02,0000083.85,0000086.90,0000082.00,0000086.10,    ,              ,                  ,0000000.00,0000000.00,02-JUL-2026,        ,0000086.55
AUTOMOTIVE AXLES LIMITED      ,AUTOAXLES ,EQ,N,0001777.30,0001780.00,0001813.80,0001765.00,0001797.40,    ,              ,                  ,0000000.00,0000000.00,02-JUL-2026,        ,0001802.00
AUTOMOTIVE STAMPINGS & AS     ,ASAL      ,EQ,N,0000517.85,0000518.05,0000523.80,0000513.55,0000517.50,    ,              ,                  ,0000000.00,0000000.00,02-JUL-2026,        ,0000516.00
AVADH SUG & ENERGY LTD        ,AVADHSUGAR,BE,N,0000481.35,0000486.00,0000492.50,0000474.90,0000487.55,    ,              ,                  ,0000000.00,0000000.00,02-JUL-2026,        ,0000490.00
AVALON TECHNOLOGIES LTD       ,AVALON    ,EQ,N,0001795.30,0001804.30,0001853.00,0001755.50,0001799.60,    ,              ,                  ,0000000.00,0000000.00,02-JUL-2026,        ,0001797.00
AVANA ELECTROSYSTEMS LTD      ,AVANA     ,ST,N,0000122.95,0000129.00,0000129.00,0000127.00,0000127.50,    ,              ,                  ,0000000.00,0000000.00,02-JUL-2026,        ,0000128.00
AVANTEL LIMITED               ,AVANTEL   ,EQ,N,0000179.37,0000180.95,0000183.95,0000178.29,0000180.18,    ,              ,                  ,0000000.00,0000000.00,02-JUL-2026,        ,0000180.30
AVANTI FEEDS LIMITED          ,AVANTIFEED,EQ,N,0000945.10,0000952.50,0000962.50,0000941.95,0000947.35,    ,              ,                  ,0000000.00,0000000.00,02-JUL-2026,        ,0000950.00
AVENUE SUPERMARTS LIMITED     ,DMART     ,EQ,N,0004328.60,0004328.60,0004334.60,0004176.00,0004187.00,    ,              ,                  ,0000000.00,0000000.00,02-JUL-2026,        ,0004184.00
AVENUESAI LIMITED             ,CCAVENUE  ,EQ,N,0000017.31,0000017.50,0000018.75,0000017.25,0000017.37,    ,              ,                  ,0000000.00,0000000.00,02-JUL-2026,        ,0000017.42
AVG LOGISTICS LIMITED         ,AVG       ,EQ,N,0000205.30,0000203.50,0000210.38,0000202.00,0000209.04,    ,              ,                  ,0000000.00,0000000.00,02-JUL-2026,        ,0000209.02
AVI ANSH TEXTILE LIMITED      ,AVIANSH   ,SM,N,0000107.00,0000107.50,0000107.50,0000104.95,0000104.95,    ,              ,                  ,0000000.00,0000000.00,02-JUL-2026,        ,0000104.95
AVIENCE BIOMEDICALS LTD       ,AVIENCE   ,ST,N,0000355.85,0000338.10,0000338.10,0000338.10,0000338.10,    ,              ,                  ,0000000.00,0000000.00,02-JUL-2026,        ,0000338.10
AVIO SMART MRKT STACK LTD     ,ASMS      ,BE,N,0000007.21,0000007.24,0000007.41,0000007.05,0000007.16,    ,              ,                  ,0000000.00,0000000.00,02-JUL-2026,        ,0000007.10
AVONMORE CAP&MGT SERV LTD     ,AVONMORE  ,EQ,N,0000010.13,0000010.36,0000010.36,0000010.10,0000010.24,    ,              ,                  ,0000000.00,0000000.00,02-JUL-2026,        ,0000010.27
AVP INFRACON LIMITED          ,AVPINFRA  ,SM,N,0000065.20,0000065.00,0000065.85,0000064.70,0000065.80,    ,              ,                  ,0000000.00,0000000.00,02-JUL-2026,        ,0000065.80
AVRO INDIA LIMITED            ,AVROIND   ,EQ,N,0000010.24,0000010.30,0000010.49,0000010.23,0000010.33,    ,              ,                  ,0000000.00,0000000.00,02-JUL-2026,        ,0000010.38
AVT NATURAL PRODUCTS LTD      ,AVTNPL    ,EQ,N,0000070.85,0000070.56,0000071.87,0000069.51,0000070.25,    ,              ,                  ,0000000.00,0000000.00,02-JUL-2026,        ,0000070.27
AWFIS SPACE SOLUTIONS LTD     ,AWFIS     ,EQ,N,0000310.00,0000309.80,0000314.20,0000302.10,0000305.60,    ,              ,                  ,0000000.00,0000000.00,02-JUL-2026,        ,0000306.50
AWL AGRI BUSINESS LIMITED     ,AWL       ,EQ,N,0000184.20,0000185.50,0000190.90,0000180.00,0000183.96,    ,              ,                  ,0000000.00,0000000.00,02-JUL-2026,        ,0000189.80
AXIS BANK LIMITED             ,AXISBANK  ,EQ,N,0001368.70,0001374.00,0001375.50,0001358.10,0001362.60,    ,              ,                  ,0000000.00,0000000.00,02-JUL-2026,        ,0001359.20
AXIS MF - AXIS GOLD ETF       ,AXISGOLD  ,EQ,N,0000116.24,0000119.14,0000119.14,0000117.96,0000118.82,    ,              ,                  ,0000000.00,0000000.00,02-JUL-2026,        ,0000118.99
AXISAMC - AXISBNKETF          ,AXISBNKETF,EQ,N,0000598.39,0000599.40,0000600.69,0000597.09,0000597.15,    ,              ,                  ,0000000.00,0000000.00,02-JUL-2026,        ,0000597.09
AXISAMC - AXISCETF            ,AXISCETF  ,EQ,N,0000120.23,0000120.70,0000121.26,0000119.81,0000121.12,    ,              ,                  ,0000000.00,0000000.00,02-JUL-2026,        ,0000120.80
AXISAMC - AXISHCETF           ,AXISHCETF ,EQ,N,0000163.22,0000163.22,0000166.48,0000161.48,0000164.72,    ,              ,                  ,0000000.00,0000000.00,02-JUL-2026,        ,0000164.64
AXISAMC - AXISILVER           ,AXISILVER ,EQ,N,0000219.69,0000224.22,0000226.20,0000223.80,0000224.91,    ,              ,                  ,0000000.00,0000000.00,02-JUL-2026,        ,0000224.93
AXISAMC - AXISNIFTY           ,AXISNIFTY ,EQ,N,0000264.90,0000261.10,0000266.89,0000261.10,0000266.64,    ,              ,                  ,0000000.00,0000000.00,02-JUL-2026,        ,0000266.50
AXISAMC - AXISTECETF          ,AXISTECETF,EQ,N,0000283.20,0000286.28,0000298.40,0000286.28,0000296.77,    ,              ,                  ,0000000.00,0000000.00,02-JUL-2026,        ,0000298.40
AXISAMC - AXISVALUE           ,AXISVALUE ,EQ,N,0000032.88,0000033.27,0000033.40,0000032.87,0000033.16,    ,              ,                  ,0000000.00,0000000.00,02-JUL-2026,        ,0000033.40
AXISAMC - AXSENSEX            ,AXSENSEX  ,EQ,N,0000079.70,0000080.48,0000080.48,0000079.75,0000080.09,    ,              ,                  ,0000000.00,0000000.00,02-JUL-2026,        ,0000080.00
AXISCADES TECH LTD            ,AXISCADES ,EQ,N,0001668.10,0001674.80,0001688.00,0001648.40,0001680.60,    ,              ,                  ,0000000.00,0000000.00,02-JUL-2026,        ,0001678.40
AXITA COTTON LIMITED          ,AXITA     ,EQ,N,0000007.55,0000007.62,0000007.67,0000007.53,0000007.55,    ,              ,                  ,0000000.00,0000000.00,02-JUL-2026,        ,0000007.56
AYE FINANCE LIMITED           ,AYE       ,EQ,N,0000173.31,0000174.50,0000184.80,0000172.60,0000182.80,    ,              ,                  ,0000000.00,0000000.00,02-JUL-2026,        ,0000182.41
AYM SYNTEX LIMITED            ,AYMSYNTEX ,EQ,N,0000247.93,0000249.80,0000281.22,0000245.00,0000267.96,    ,              ,                  ,0000000.00,0000000.00,02-JUL-2026,        ,0000270.25
AZAD ENGINEERING LIMITED      ,AZAD      ,EQ,N,0002048.60,0002056.00,0002084.50,0002027.00,0002074.00,    ,              ,                  ,0000000.00,0000000.00,02-JUL-2026,        ,0002071.00
B & A LTD.                    ,BNALTD    ,EQ,N,0000348.25,0000348.20,0000390.00,0000348.20,0000374.60,    ,              ,                  ,0000000.00,0000000.00,02-JUL-2026,        ,0000390.00
B&B TRIPLEWALL CONT LTD       ,BBTCL     ,EQ,N,0000217.34,0000217.34,0000224.49,0000217.00,0000223.99,    ,              ,                  ,0000000.00,0000000.00,02-JUL-2026,        ,0000224.00
B.A.G FILMS AND MEDIA LTD     ,BAGFILMS  ,EQ,N,0000004.67,0000004.78,0000004.78,0000004.56,0000004.70,    ,              ,                  ,0000000.00,0000000.00,02-JUL-2026,        ,0000004.75
B.L.KASHYAP & SON LTD         ,BLKASHYAP ,EQ,N,0000054.28,0000054.80,0000055.50,0000054.40,0000054.84,    ,              ,                  ,0000000.00,0000000.00,02-JUL-2026,        ,0000054.50
BAAZAR STYLE RETAIL LTD       ,STYLEBAAZA,BE,N,0000293.15,0000307.80,0000307.80,0000284.00,0000307.80,    ,              ,                  ,0000000.00,0000000.00,02-JUL-2026,        ,0000307.80
BAFNA PHARMACEUTICALS LTD     ,BAFNAPH   ,BE,G,0000225.36,0000227.00,0000227.00,0000220.86,0000220.86,    ,              ,                  ,0000000.00,0000000.00,02-JUL-2026,        ,0000220.86
BAGMANE PRIME OFFICE REIT     ,BAGMANE   ,RR,N,0000103.58,0000103.89,0000104.00,0000103.33,0000103.78,    ,              ,                  ,0000000.00,0000000.00,02-JUL-2026,        ,0000103.50
BAHETI RECYCLING IND LTD      ,BAHETI    ,SM,N,0000744.20,0000755.00,0000755.00,0000729.00,0000731.05,    ,              ,                  ,0000000.00,0000000.00,02-JUL-2026,        ,0000730.00
BAID FINSERV LIMITED          ,BAIDFIN   ,EQ,N,0000010.05,0000010.15,0000010.15,0000009.90,0000010.01,    ,              ,                  ,0000000.00,0000000.00,02-JUL-2026,        ,0000009.95
BAJAJ AUTO LIMITED            ,BAJAJ-AUTO,EQ,N,0009842.00,0009975.00,0009998.00,0009716.00,0009857.00,    ,              ,                  ,0000000.00,0000000.00,02-JUL-2026,        ,0009837.00
BAJAJ CONSUMER CARE LTD       ,BAJAJCON  ,EQ,N,0000614.55,0000618.00,0000627.05,0000602.05,0000611.95,    ,              ,                  ,0000000.00,0000000.00,02-JUL-2026,        ,0000611.85
BAJAJ ELECT.LTD               ,BAJAJELEC ,EQ,N,0000319.80,0000319.80,0000332.00,0000319.70,0000330.20,    ,              ,                  ,0000000.00,0000000.00,02-JUL-2026,        ,0000330.50
BAJAJ FINANCE LIMITED         ,BAJFINANCE,EQ,N,0001014.90,0000994.70,0001025.70,0000993.40,0001018.40,    ,              ,                  ,0000000.00,0000000.00,02-JUL-2026,        ,0001020.00
BAJAJ FINSERV LTD.            ,BAJAJFINSV,EQ,N,0001797.60,0001804.00,0001862.00,0001801.50,0001855.70,    ,              ,                  ,0000000.00,0000000.00,02-JUL-2026,        ,0001859.10
BAJAJ HEALTHCARE LIMITED      ,BAJAJHCARE,EQ,N,0000345.20,0000344.45,0000354.95,0000338.10,0000342.35,    ,              ,                  ,0000000.00,0000000.00,02-JUL-2026,        ,0000339.25
BAJAJ HINDUSTHAN SUGAR LT     ,BAJAJHIND ,EQ,N,0000017.73,0000017.75,0000018.22,0000017.61,0000018.08,    ,              ,                  ,0000000.00,0000000.00,02-JUL-2026,        ,0000018.13
BAJAJ HOLDINGS & INVS LTD     ,BAJAJHLDNG,EQ,N,0010719.00,0010780.00,0010910.00,0010753.00,0010858.00,    ,              ,                  ,0000000.00,0000000.00,02-JUL-2026,        ,0010898.00
BAJAJ HOUSING FINANCE LTD     ,BAJAJHFL  ,EQ,N,0000087.84,0000088.28,0000089.08,0000087.91,0000088.65,    ,              ,                  ,0000000.00,0000000.00,02-JUL-2026,        ,0000088.50
BAJAJ STEEL INDS. LTD.        ,BAJAJST   ,EQ,N,0000412.15,0000416.60,0000421.90,0000403.90,0000408.20,    ,              ,                  ,0000000.00,0000000.00,02-JUL-2026,        ,0000405.05
BAJEL PROJECTS LIMITED        ,BAJEL     ,EQ,N,0000192.72,0000194.00,0000195.59,0000191.26,0000193.08,    ,              ,                  ,0000000.00,0000000.00,02-JUL-2026,        ,0000193.20
BAL PHARMA LTD.               ,BALPHARMA ,EQ,N,0000080.42,0000080.02,0000081.02,0000076.20,0000078.46,    ,              ,                  ,0000000.00,0000000.00,02-JUL-2026,        ,0000079.51
BALAJI AMINES LIMITED         ,BALAMINES ,EQ,N,0002090.20,0002115.00,0002269.70,0002100.70,0002231.30,    ,              ,                  ,0000000.00,0000000.00,02-JUL-2026,        ,0002211.00
BALAJI PHOSPHATES LIMITED     ,BALAJIPHOS,SM,N,0000088.85,0000089.00,0000089.00,0000089.00,0000089.00,    ,              ,                  ,0000000.00,0000000.00,02-JUL-2026,        ,0000089.00
BALAJI TELEFILMS LIMITED.     ,BALAJITELE,EQ,N,0000090.02,0000089.33,0000090.65,0000088.25,0000090.00,    ,              ,                  ,0000000.00,0000000.00,02-JUL-2026,        ,0000090.15
BALAXI PHARMA LTD             ,BALAXI    ,BE,N,0000023.73,0000024.00,0000024.40,0000023.11,0000024.13,    ,              ,                  ,0000000.00,0000000.00,02-JUL-2026,        ,0000024.15
BALKRISHNA IND. LTD           ,BALKRISIND,EQ,N,0002169.30,0002177.90,0002238.00,0002174.20,0002230.20,    ,              ,                  ,0000000.00,0000000.00,02-JUL-2026,        ,0002225.10
BALKRISHNA PAPER MILLS L      ,BALKRISHNA,EQ,N,0000018.34,0000018.98,0000018.98,0000018.34,0000018.46,    ,              ,                  ,0000000.00,0000000.00,02-JUL-2026,        ,0000018.50
BALMER LAWRIE & CO LTD        ,BALMLAWRIE,EQ,N,0000180.24,0000180.96,0000182.75,0000180.25,0000182.26,    ,              ,                  ,0000000.00,0000000.00,02-JUL-2026,        ,0000182.22
BALMER LAWRIE INVSTS. L       ,BLIL      ,EQ,N,0000070.60,0000071.48,0000071.48,0000070.70,0000070.96,    ,              ,                  ,0000000.00,0000000.00,02-JUL-2026,        ,0000071.03
BALRAMPUR CHINI MILLS LTD     ,BALRAMCHIN,EQ,N,0000545.75,0000548.00,0000569.00,0000547.65,0000567.20,    ,              ,                  ,0000000.00,0000000.00,02-JUL-2026,        ,0000567.20
BALU FORGE INDUSTRIES LTD     ,BALUFORGE ,EQ,N,0000465.60,0000465.95,0000473.30,0000465.25,0000470.15,    ,              ,                  ,0000000.00,0000000.00,02-JUL-2026,        ,0000470.20
BANARAS BEADS LTD             ,BANARBEADS,EQ,N,0000101.65,0000103.85,0000103.85,0000100.51,0000100.84,    ,              ,                  ,0000000.00,0000000.00,02-JUL-2026,        ,0000100.60
BANCO PRODUCTS (I) LTD        ,BANCOINDIA,EQ,N,0000673.20,0000674.90,0000684.75,0000674.70,0000679.75,    ,              ,                  ,0000000.00,0000000.00,02-JUL-2026,        ,0000680.00
BANDHAN BANK LIMITED          ,BANDHANBNK,EQ,N,0000205.04,0000205.04,0000207.39,0000203.68,0000205.10,    ,              ,                  ,0000000.00,0000000.00,02-JUL-2026,        ,0000205.05
BANDHANAMC - GOLDBND          ,GOLDBND   ,EQ,N,0000139.73,0000140.55,0000142.74,0000140.55,0000142.35,    ,              ,                  ,0000000.00,0000000.00,02-JUL-2026,        ,0000142.40
BANDHANAMC - IDFNIFTYET       ,IDFNIFTYET,EQ,N,0000264.40,0000265.08,0000267.06,0000265.08,0000266.09,    ,              ,                  ,0000000.00,0000000.00,02-JUL-2026,        ,0000266.94
BANDHANAMC - SILVERBND        ,SILVERBND ,EQ,N,0000221.96,0000228.59,0000228.62,0000225.77,0000227.39,    ,              ,                  ,0000000.00,0000000.00,02-JUL-2026,        ,0000226.80
BANG OVERSEAS LTD.            ,BANG      ,EQ,N,0000030.80,0000031.50,0000031.50,0000029.91,0000030.32,    ,              ,                  ,0000000.00,0000000.00,02-JUL-2026,        ,0000030.65
BANK OF BARODA                ,BANKBARODA,EQ,N,0000271.65,0000273.50,0000273.50,0000257.70,0000260.25,    ,              ,                  ,0000000.00,0000000.00,02-JUL-2026,        ,0000259.85
BANK OF INDIA                 ,BANKINDIA ,EQ,N,0000141.64,0000141.88,0000145.65,0000140.06,0000144.96,    ,              ,                  ,0000000.00,0000000.00,02-JUL-2026,        ,0000145.40
BANK OF MAHARASHTRA           ,MAHABANK  ,EQ,N,0000091.20,0000091.25,0000091.89,0000090.60,0000091.04,    ,              ,                  ,0000000.00,0000000.00,02-JUL-2026,        ,0000090.97
BANKA BIOLOO LIMITED          ,BANKA     ,BE,N,0000090.30,0000090.30,0000094.81,0000088.01,0000094.69,    ,              ,                  ,0000000.00,0000000.00,02-JUL-2026,        ,0000094.81
BANNARI AM SPIN MILL LTD.     ,BASML     ,BE,N,0000027.28,0000027.50,0000027.50,0000025.92,0000025.92,    ,              ,                  ,0000000.00,0000000.00,02-JUL-2026,        ,0000025.92
BANNARI AMMAN SUGARS LTD      ,BANARISUG ,EQ,N,0003467.70,0003479.00,0003524.90,0003479.00,0003510.60,    ,              ,                  ,0000000.00,0000000.00,02-JUL-2026,        ,0003524.90
BANSAL WIRE INDUSTRIES L      ,BANSALWIRE,EQ,N,0000354.00,0000354.00,0000359.50,0000342.10,0000344.30,    ,              ,                  ,0000000.00,0000000.00,02-JUL-2026,        ,0000345.00
BANSWARA SYNTEX LIMITED       ,BANSWRAS  ,EQ,N,0000131.67,0000131.67,0000137.00,0000131.67,0000132.84,    ,              ,                  ,0000000.00,0000000.00,02-JUL-2026,        ,0000134.35
BARAK VALLEY CEM. LTD.        ,BVCL      ,EQ,N,0000041.29,0000041.29,0000041.75,0000040.31,0000041.31,    ,              ,                  ,0000000.00,0000000.00,02-JUL-2026,        ,0000041.00
BARFLEX POLYFILMS LIMITED     ,BARFLEX   ,SM,N,0000055.30,0000056.95,0000057.00,0000055.50,0000057.00,    ,              ,                  ,0000000.00,0000000.00,02-JUL-2026,        ,0000057.00
BARODABNP - BBNPNBETF         ,BBNPNBETF ,EQ,N,0000058.58,0000058.96,0000059.00,0000058.34,0000058.63,    ,              ,                  ,0000000.00,0000000.00,02-JUL-2026,        ,0000058.63
BARODABNP - BBNPPGOLD         ,BBNPPGOLD ,EQ,N,0000135.20,0000137.90,0000138.20,0000135.30,0000137.45,    ,              ,                  ,0000000.00,0000000.00,02-JUL-2026,        ,0000137.30
BASF INDIA LTD                ,BASF      ,EQ,N,0003564.70,0003579.00,0003660.00,0003536.00,0003637.40,    ,              ,                  ,0000000.00,0000000.00,02-JUL-2026,        ,0003660.00
